0,1,188,0.001837210595144504,346,0,0.0
0,1,230,0.0017769275688833328,346,0,0.0
0,1,267,0.001702946869642461,346,0,0.0
0,1,281,0.0017041767272761433,346,0,0.0
0,1,105,0.0017041767272761433,346,80.0,0.0
0,1,123,0.0016992022668063905,346,80.0,0.0
0,1,136,0.001693877074992705,346,80.0,0.0
0,1,153,0.0016973579713518122,346,80.0,2589.1882464382124
0,1,167,0.0016973579713518122,346,100.0,2589.1882464382124
0,1,189,0.0016981107072900747,346,100.0,2589.1885213944147
0,1,189,0.0017044629487602606,346,100.0,2589.1887512209455
0,1,200,0.0017008193161934385,346,100.0,2589.1890195183896
0,1,220,0.001703268660815515,346,100.0,2589.189344518801
0,1,242,0.0017014733815986164,346,80.0,2589.1897335236577
0,1,264,0.001704168722462822,346,80.0,2589.1904748873235
0,1,73,0.0017021079864462758,346,80.0,2589.1909691365204
0,1,97,0.0017021698757647412,346,80.0,2589.191290157966
0,1,128,0.001698534041977947,346,80.0,2589.1914747329624
0,1,152,0.001700139860402018,346,100.0,2589.1915391817925
0,1,152,0.0017020500940612409,346,100.0,2589.191463711195
0,1,185,0.001698339242058797,346,100.0,2589.1913003396007
0,1,217,0.001686373769699336,346,100.0,2589.1911129728187
0,1,247,0.0016995505088477439,346,100.0,2589.190854315105
0,1,72,0.0016999168144536878,346,80.0,2589.1905037290117
0,1,96,0.0017040806744792279,346,80.0,2589.1899758781897
0,1,126,0.0017015392148126609,346,80.0,2589.189414758222
0,1,126,0.0017023455860962265,346,80.0,2589.188781364726
0,1,156,0.0016903651404144293,346,80.0,2589.188180118982
0,1,185,0.0017027870186220985,346,80.0,2589.1882802840114
0,1,211,0.0016421653968580864,346,80.0,2589.188793559209
0,1,230,0.0017037325738382754,346,80.0,2589.189368020817
0,1,53,0.001668183064236171,346,80.0,2589.189973386218
0,1,76,0.0017047532715286555,346,80.0,2589.1905926843183
0,1,90,0.001705492539207794,346,180.0,2589.190914731542
0,1,113,0.001705252056613418,346,180.0,2589.19119057015
0,1,113,0.0017033026458640695,346,180.0,2589.1914073524663
0,1,133,0.0017055085737924356,346,180.0,2589.191630760692
0,1,154,0.0017027590477788428,346,180.0,2589.191818208604
0,1,175,0.0017051979573756084,346,80.0,2589.1918746266374
0,1,206,0.0017051879393749259,346,80.0,2589.19189467657
0,1,230,0.001703446597577051,346,80.0,2589.191956701806
0,1,58,0.0017049956165857772,346,80.0,2589.1920133139074
0,1,77,0.0017050156481854613,346,80.0,2589.1921275957043
0,1,77,0.00170391260813616,346,80.0,2589.192710821046
0,1,112,0.0017066518145158918,346,80.0,2589.193322744451
0,1,121,0.001699683873589725,346,80.0,2589.193892977617
0,1,139,0.001704230761733085,346,80.0,2589.1944878203685
0,1,151,0.0015932079065963322,346,80.0,2589.1951668957067
0,1,159,0.001704761281834414,346,180.0,2589.195759274102
0,1,186,0.0017022956646995412,346,180.0,2589.1963006929027
0,1,223,0.0017046551513919936,346,180.0,2589.1968895734612
0,1,250,0.00169770744381546,346,180.0,2589.1975074262195
0,1,250,0.0017052821132288313,346,180.0,2589.1981914766993
0,1,71,0.0017064491285666917,346,80.0,2589.1983218301075
0,1,99,0.0017021159719118979,346,80.0,2589.1984445375997
0,1,124,0.0017017527090650046,346,80.0,2589.198596514135
0,1,152,0.0017015352247758807,346,80.0,2589.1987907698626
0,1,176,0.0017034945868885673,346,80.0,2589.19887350743
0,1,203,0.001702493370592224,346,100.0,2589.1985886347015
0,1,231,0.0016998431424913585,346,100.0,2589.1983681076467
0,1,231,0.0017053923298843078,346,100.0,2589.1981382359413
0,1,256,0.0017032906509861917,346,100.0,2589.197941732678
0,1,284,0.001705306159284049,346,100.0,2589.1978681712767
0,1,294,0.0017057451189425345,346,80.0,2589.1981220597777
0,1,307,0.0016974115742614327,346,80.0,2589.19832847655
0,1,115,0.0017027930124937814,346,80.0,2589.1985607006495
0,1,132,0.0017050196545618814,346,80.0,2589.1988485363504
0,1,150,0.001697798806931915,346,80.0,2589.1991025281036
0,1,187,0.0016677191411511075,346,80.0,2589.199305725322
0,1,208,0.0017029128987894916,346,80.0,2589.199446796016
0,1,208,0.0017023615615615615,346,80.0,2589.1996330744378
0,1,233,0.0017043108190791596,346,80.0,2589.199885387312
0,1,257,0.0017043108190791596,346,80.0,2589.200134238677
0,1,289,0.0015903341190600646,346,180.0,2589.200404515079
0,1,84,0.0017003410502488012,346,180.0,2589.2006625123495
0,1,109,0.0017022497396004391,346,180.0,2589.200943329424
0,1,132,0.0017022497396004391,346,180.0,2589.200943329424
0,1,144,0.0016949097483380594,346,180.0,2589.2011427909065
0,1,177,0.0017017846380438313,346,80.0,2589.201041468686
0,1,184,0.0017014135376426658,346,80.0,2589.2008319072766
0,1,184,0.0017033006467060245,346,80.0,2589.200602647278
0,1,203,0.0016995425474356303,346,80.0,2589.20040409109
0,1,213,0.0017025932395080036,346,80.0,2589.2002083758866
0,1,227,0.0017050116418278693,346,100.0,2589.199447302716
0,1,249,0.0017051198200918574,346,100.0,2589.1985954978863
0,1,63,0.0017016309908236657,346,100.0,2589.1977879458495
0,1,96,0.0017031767080716183,346,100.0,2589.1970115466697
0,1,120,0.0017051158132446954,346,100.0,2589.196161689683
0,1,149,0.001703890601903219,346,80.0,2589.1951391181615
0,1,149,0.0017038765982327567,346,80.0,2589.194025091328
0,1,173,0.0017047112186584126,346,80.0,2589.1928958380804
0,1,203,0.0016995763839522554,346,80.0,2589.1917070402765
