state,x,y,car_heading,car_velocity,lateral_acc,longitudinal_acc,packet_rate,rtt,speed,car_distance
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0003054378984211459,0.0005592956007349966,0.0,915.0,0.013546652160584927,0.0
0,0,0,0,0,0.00099340559916698,-5.2100236343985635e-05,20.0,1977.0,0.013568421825766563,0.0
0,0,0,0,0,-0.0007062712602841653,3.6355141302049014e-05,100.0,2844.0,0.013570166192948818,0.0
0,0,0,0,0,0.0005721221002722464,0.0006553544792560102,100.0,3715.0,0.01349273044615984,980.3486938476562
0,0,0,0,0,-0.00028531361019417973,-0.00025241381951820357,100.0,4758.0,0.013452846556901932,980.3486328125
0,0,0,0,0,-0.00040689749054433815,0.0002121873835563578,100.0,5628.0,0.013389313593506813,980.3489990234375
0,0,0,0,0,0.0004993454437835969,0.00018800082991463443,100.0,6723.0,0.013367452658712864,980.3495483398438
0,0,0,0,0,-0.00029502007606807887,-0.00028630064364024946,100.0,7804.0,0.013368884101510048,980.3500366210938
0,0,0,0,0,-0.0002676287781795498,-8.426726047458554e-05,100.0,8686.0,0.01349124126136303,980.3501586914062
0,0,0,0,0,0.0004361170696242423,0.00020087865817080186,100.0,9788.0,0.013411369174718857,980.35009765625
0,0,0,0,0,2.5028835006095157e-06,-0.0006246601105326323,100.0,10680.0,0.01348766777664423,980.3500366210938
0,0,0,0,0,9.232299756920252e-05,0.00037043702718054784,100.0,439.0,0.013516576029360294,980.3507080078125
0,0,0,0,0,0.0008323793562743311,-0.00023743753753146,100.0,1102.0,0.01344764232635498,980.3501586914062
0,0,0,0,0,-0.0010298371995170741,-0.00010254396670552689,100.0,1973.0,0.01355987973511219,980.3507690429688
0,0,0,0,0,-0.0002398562773352793,0.0002829420603523856,100.0,3064.0,0.013563317246735096,980.3516235351562
0,0,0,0,0,0.0007323158050855513,0.00040501859803669573,100.0,3924.0,0.013560940511524677,980.3519287109375
0,0,0,0,0,0.0006886220023170057,-0.0003663377386934083,100.0,4988.0,0.013459303416311741,980.3521118164062
0,0,0,0,0,-0.0007564807814956147,-0.00019517989381735923,100.0,6081.0,0.013260379433631897,980.3515014648438
0,0,0,0,0,-0.0009881490912700055,-0.0001651850917690613,100.0,7179.0,0.013333478942513466,980.3510131835938
0,0,0,0,0,-0.0001724226088098492,5.0943085107887104e-05,100.0,8053.0,0.013174787163734436,980.351318359375
