latitude,longitude,car_heading,car_velocity,lateral_acc,longitudinal_acc,packet_rate,rtt,speed,car_distance
0,0,0,0,0,0,0,0,0,0
37.383502807655326,126.6568081973864,-37.48111739797541,-0.007696449257630106,1.111630281432249e-05,0.00010871940888502884,0,0,0,0
37.383502763008394,126.65680830572683,-37.484308842042395,-0.005469260136009931,-8.023793992106665e-05,-0.00011636445485657299,0,0,0,0
37.38350273369946,126.65680841586557,-37.48333249837319,-0.004800508882374522,-3.563854074850506e-05,4.524117652487213e-06,0,0,0,0
37.38350271812846,126.65680852708248,-37.48161589374887,-0.003268362481571916,5.976494909495655e-05,4.5414720042896546e-05,0,0,0,0
37.38350268026226,126.65680865436939,-37.48350623032215,-0.004508334594068892,-3.6594196148823945e-05,-2.409524618745449e-07,0,0,0,0
37.38350264941901,126.65680876806407,-37.48654391209692,-0.004050698150129684,-6.228368844964854e-05,1.361072516073648e-05,0,0,0,0
37.38350263334613,126.65680885519453,-37.48401233262376,-0.003734166620589536,3.1354092708489226e-05,-3.534222996084553e-05,0,0,0,0
37.38350260391889,126.6568089424568,-37.48270072822902,-0.003657499262687534,7.246985993838653e-05,4.090517561400687e-05,0,0,0,0
37.383502591524866,126.65680901952793,-37.48304804455363,-0.0037948264985124304,-2.1579373927478192e-05,6.681608197860279e-05,0,0,0,0
37.383502827330666,126.65680941293384,-37.48505433774845,0.0010540387297286338,-4.199422112994256e-05,-2.8803615058429685e-05,0,0,0,0
37.38350393291128,126.65681110886575,-37.48485576442012,0.024552933897838913,0.00010856667336517172,1.5106019295169431e-05,0,0,0,0
37.383504302748776,126.65681157708778,-37.482433946839066,0.02802862509536832,-3.0283703585744545e-05,1.793808516638739e-05,0,0,0,0
37.3835044622121,126.65681173475029,-37.48321556541978,0.024961734659498906,-3.111633107457768e-05,4.763116271212079e-05,0,0,0,0
37.383504511543876,126.65681176490052,-37.48348325665323,0.019989145785922757,4.564853139321328e-06,-4.1167745311183756e-05,0,0,0,0
37.38350450866212,126.65681174581846,-37.485500979528496,0.015004308998567747,2.8017464678835764e-05,-3.795382263887233e-05,0,0,0,0
37.38350445173247,126.65681160082664,-37.48246324237411,0.007670561512770797,4.131409278834277e-05,6.372845880108355e-05,0,0,0,0
37.383504365654595,126.65681149134598,-37.482273398071385,0.0004444027536214296,-6.856485936524916e-06,-1.636525809506669e-05,0,0,0,0
37.38350429129265,126.6568114074492,-37.478045578202725,-0.004005078681823414,1.0722150263215612e-05,4.675567934410459e-06,0,0,0,0
37.383504252126755,126.65681133612712,-37.47863249624386,-0.00587991033790683,3.951527553863048e-05,6.42054882735982e-05,0,0,0,0
37.383504208178614,126.65681132520525,-37.47916885273321,-0.008024396711860775,4.65915794338153e-05,3.726474662842983e-05,0,0,0,0
37.383504167889576,126.65681128162707,-37.47896567300137,-0.00940413613299453,-1.0577609056098568e-05,2.408334309529987e-05,0,0,0,0
37.38350413397969,126.6568112867697,-37.481995590618894,-0.00988104521210846,3.221472308370118e-05,-8.471946535348665e-06,0,0,0,0
37.38350409005349,126.65681132741587,-37.48344270802559,-0.01090275571316638,-9.318586567257068e-06,-1.8964336063619492e-05,0,0,0,0
37.383504128678595,126.65681131232273,-37.48280521459431,-0.008315850124043414,2.300181028132991e-05,2.2458038773982015e-05,0,0,0,0
37.38350419041316,126.6568112859938,-37.479298748045736,-0.006528055187095145,9.899742537105663e-05,4.5965840274362614e-05,0,0,0,0
37.38350421084831,126.65681123416643,-37.483733677773714,-0.00479797660964997,-3.878399408186947e-05,-4.0886116334403687e-05,0,0,0,0
37.38350423022597,126.65681123892273,-37.48521253236632,-0.004778050041135476,-3.7549549184706455e-05,4.22347978848736e-05,0,0,0,0
