state,x,y,car_heading,car_velocity,lateral_acc,longitudinal_acc,packet_rate,rtt,speed,car_distance
0,1505.094,-1104.367,-36.38281999080726,0.0,0,0,80.0,265.0,0.012922595255076885,1882.66943359375
0,1505.094,-1104.367,-36.38281999080726,0.0,0,0,100.0,255.0,0.012958032079041004,16.04180145263672
0,1505.094,-1104.367,-36.38281999080726,0.0,0,0,100.0,294.0,0.012765486724674702,16.04180145263672
0,1505.094,-1104.367,-36.38281999080726,0.0,0,0,100.0,292.0,0.012479259632527828,16.04180145263672
0,1505.094,-1104.367,-36.38281999080726,0.0,0,0,100.0,456.0,0.012625387869775295,16.04180145263672
0,1505.094,-1104.367,-36.38281999080726,0.0,0,0,80.0,210.0,0.012879842892289162,16.04180145263672
0,1505.094,-1104.367,-36.38281999080726,0.0,0,0,100.0,197.0,0.012868335470557213,16.04180145263672
0,1505.094,-1104.367,-36.38281999080726,0.0,0,0,100.0,226.0,0.012910189107060432,16.04180145263672
0,1505.1066438085384,-1104.376316813189,-36.389807036801336,0.15861520171165466,0,0,100.0,426.0,0.012742406688630581,16.20979118347168
0,1505.5053555256475,-1104.6712350633059,-36.5989940656854,0.8687559962272644,0,0,100.0,457.0,0.012874914333224297,16.49894905090332
0,1506.4708260731716,-1105.3940575979714,-37.051701680399646,1.5788980722427368,0,0,100.0,246.0,0.012797413393855095,17.03995704650879
0,1507.9944564706173,-1106.556126231049,-37.60748682885009,2.2890400886535645,0,0,100.0,440.0,0.01267390139400959,16.930892944335938
0,1510.0679597811552,-1108.1680495323424,-38.088806957652096,2.9991819858551025,0,0,100.0,460.0,0.012748218141496181,17.234777450561523
4,1512.5947493468316,-1110.3413189177668,-46.1680700678862,3.7093241214752197,0,0,100.0,453.0,0.012826873920857906,17.31279182434082
4,1515.2139725140382,-1113.42383638415,-51.39556652494427,4.419466018676758,0,0,100.0,434.0,0.01282668486237526,17.594655990600586
0,1518.2445017864397,-1117.0896461347556,-48.64278711356255,5.129608154296875,0,0,100.0,400.0,0.012795067392289639,19.126304626464844
0,1522.0158624786654,-1121.045320613937,-43.97165603811345,5.839750289916992,0,0,100.0,452.0,0.012764059007167816,18.076292037963867
0,1526.602964902456,-1125.1806454535426,-40.24340001439035,6.549892425537109,0,0,100.0,178.0,0.013619358651340008,19.64518165588379
0,1531.9313592952967,-1129.5095388904124,-38.11430703160736,7.129525661468506,0,0,100.0,425.0,0.012765432707965374,21.62647247314453
0,1537.7130408218738,-1133.9630949562948,-37.22384964617521,7.484543323516846,0,0,100.0,437.0,0.012670798227190971,20.477800369262695
0,1543.8166517464272,-1138.5801291743398,-37.065070517826626,7.839561462402344,0,0,100.0,409.0,0.013021011836826801,22.187286376953125
0,1550.2007355410565,-1143.414857759058,-37.25036855826569,8.194579124450684,0,0,100.0,438.0,0.012800605967640877,18.41029930114746
0,1556.8454343474377,-1148.4933550332216,-37.54786678943165,8.549596786499023,0,0,100.0,397.0,0.01297224871814251,20.623802185058594
0,1563.7484522376674,-1153.8183732457655,-37.725882205777,8.904614448547363,0,0,100.0,412.0,0.012983059510588646,22.571414947509766
0,1570.9208281503138,-1159.3754263010783,-37.807801959773975,9.259632110595703,0,0,100.0,424.0,0.012795228511095047,21.898752212524414
0,1578.3637764403134,-1165.1560222897886,-37.85891854539763,9.609399795532227,0,0,100.0,428.0,0.01274825818836689,24.025922775268555
0,1586.082757985487,-1171.1582932933966,-37.86827347176822,9.964417457580566,0,0,100.0,440.0,0.012770678848028183,21.306180953979492
0,1594.0830912328352,-1177.377086492911,-37.84800842340042,10.319435119628906,0,0,100.0,223.0,0.012859365902841091,22.023273468017578
0,1602.3653517145653,-1183.8116608228033,-37.841391958887584,10.674452781677246,0,0,100.0,223.0,0.012816051952540874,22.203964233398438
0,1610.9288495568303,-1190.462903455135,-37.83261085029369,11.029470443725586,0,0,100.0,434.0,0.012935606762766838,22.424909591674805
0,1619.772432695208,-1197.3322975452588,-37.84262719774546,11.384488105773926,0,0,100.0,433.0,0.012990889139473438,22.60586929321289
0,1628.9003532245454,-1204.4143637844995,-37.74888853160719,11.739506721496582,0,0,100.0,186.0,0.013874729163944721,25.718215942382812
0,1638.3268612531072,-1211.6906701518972,-37.60158278416621,12.094524383544922,0,0,100.0,224.0,0.012779070064425468,20.633272171020508
0,1648.034614064109,-1219.1836310165158,-37.76765387732924,12.449542045593262,0,0,100.0,449.0,0.013039041310548782,23.22420310974121
0,1657.9931587536812,-1226.9325359047634,-37.978027229835064,12.804559707641602,0,0,100.0,200.0,0.012713756412267685,23.394596099853516
