latitude,longitude,car_heading,car_velocity,lateral_acc,longitudinal_acc,packet_rate,rtt,speed,car_distance
0,0,0,0,0,0,0,0,0,0
37.36561725482086,126.64135537457743,4.550254082101219,4.188207050555546,0.0037840700132558253,0.0037600909873412823,0,0,0,0
37.36561765271974,126.64140535749075,-4.1610838775319365,4.616265879902406,0.005054845894624644,0.005058304831803024,0,0,0,0
37.36561179606018,126.64145826720878,-12.485502899175358,4.855383908398256,0.004008956121068495,0.0016052598940867716,0,0,0,0
37.36559947960912,126.64151250325197,-19.30731719668347,5.216463507063832,0.004295857821207568,0.004938510377892916,0.0,227.0,0.021690495312213898,19.914472579956055
37.36558096702561,126.64157087429518,-25.215467746980067,5.9924128969788155,0.0047442288594609465,0.008092943036545458,20.0,292.0,0.02065536007285118,29.378753662109375
37.36555348648817,126.64163579736575,-30.477139363929453,7.049889370491088,-0.0004677238365270663,0.008185450805967266,100.0,308.0,0.015071268193423748,30.21498680114746
37.365518066432294,126.64170857763438,-32.21995985799356,8.088430355677392,-0.0011173483051971967,0.008964010626377757,100.0,308.0,0.01489084493368864,22.114360809326172
37.36547687269306,126.64179099966069,-32.30599139384728,9.156206411857074,0.0001331283315861392,0.009632855471835353,20.0,125.0,0.015184351243078709,33.429351806640625
37.36543033624027,126.64188330129501,-32.791518222308866,10.169881882960285,0.003783385033786276,0.015955321094126472,80.0,163.0,0.01573626510798931,34.84524917602539
37.36537711251236,126.64198369080358,-35.193046951143444,11.180882944378482,0.004324904265010576,0.007574192921775938,100.0,187.0,0.013855192810297012,33.1796875
37.36531547166417,126.64209079285746,-36.83686581680878,12.203390994709975,0.005913224464216804,0.01544860219119827,40.0,220.0,0.013836443424224854,36.4522590637207
37.36524740672811,126.64220422056952,-37.59472340041334,12.857549263341344,0.000706958208065875,0.003460402475484869,100.0,222.0,0.013695274479687214,28.36749267578125
37.36517617266154,126.6423205306387,-38.002576863529555,13.131494642051482,-0.0024244272233258633,0.00410342596546157,80.0,231.0,0.013885353691875935,30.937923431396484
37.36510325716828,126.64243897828621,-37.51511151844976,13.407525764163854,-0.0025985630376164034,0.002203974643299155,100.0,279.0,0.013186950236558914,38.293190002441406
37.365031366257604,126.6425626488977,-34.98379933246372,13.720357389976607,-0.00929872986743224,0.005423726128104387,100.0,304.0,0.014531108550727367,33.34721374511719
37.364961855992604,126.6426909471494,-34.4158026364464,13.640195624928364,-0.0008456687743752111,-0.0021747149472130765,80.0,137.0,0.013873886317014694,37.3299674987793
37.36489281575857,126.64281710961454,-35.052162768661844,13.563269158998457,-0.0012385911541483038,0.00027465305189241346,100.0,146.0,0.013766113668680191,35.07199478149414
37.36482158691726,126.64294241207195,-36.529454596587314,13.79294046096107,0.0025368050008068993,0.003432138335817625,60.0,157.0,0.014656935818493366,39.01169204711914
37.36474668996685,126.64306864713905,-37.41852415168772,14.09735772800672,0.0010123079221913411,0.004735649217663623,100.0,174.0,0.013753611594438553,39.729759216308594
37.36466877313535,126.64319605372094,-38.008189390912975,14.340153705496409,0.0003284116898680302,0.0013568058955756507,80.0,185.0,0.014109909534454346,40.528873443603516
37.364589355889585,126.64332386131342,-38.26643953042415,14.355974850884088,-4.532137562146332e-05,0.000943442233279601,100.0,185.0,0.016260825097560883,36.58530807495117
37.364509808200744,126.64345150272462,-38.20096721281054,14.337699382603267,-0.0009682758220128048,-0.0005709822552003526,60.0,212.0,0.014682091772556305,39.849369049072266
37.36443097682682,126.64357938406228,-37.84243133176365,14.295562360169782,0.0008736052153334221,-0.00087571137627157,100.0,211.0,0.015903795138001442,39.48131561279297
37.364352666395185,126.64370683254516,-37.82042915391854,14.128521178796898,-0.00032891159193137494,-0.0031425569426980597,100.0,213.0,0.014495624229311943,39.37522888183594
37.36427602722074,126.6438318877656,-37.76544028544373,13.786717094248257,-0.0006379388622045525,-0.005846394366506576,80.0,226.0,0.015348994173109531,36.31440734863281
37.36420155512262,126.6439538041467,-37.75381885116603,13.439349453813499,0.0016070430094158627,-0.0037336451568270607,100.0,218.0,0.016805170103907585,32.70535659790039
37.36412823094432,126.64407294919978,-38.02002529655458,13.277533202114498,0.0006881350480016407,-0.00024439715282294265,80.0,226.0,0.01784021034836769,38.548622131347656
37.36405524884817,126.64419132358579,-37.8785348572647,13.2077441956869,-0.0011270054578469673,-0.0014009937667940305,100.0,233.0,0.019270068034529686,38.084903717041016
37.363983388332876,126.64430819641471,-37.91477372894015,12.885739840640253,-0.0004228978801299071,-0.0026536756751198405,100.0,228.0,0.019297055900096893,34.92957305908203
37.36391292545124,126.6444214833101,-38.4322213861753,12.556516062104235,0.0025538318049106246,-0.00576821995960364,100.0,259.0,0.02109467051923275,34.41844177246094
37.3638434962734,126.64453128819068,-38.62671038714956,12.256594228126476,9.644201999766674e-05,-0.0023032726691433647,60.0,259.0,0.019417420029640198,20.753047943115234
37.36377594994745,126.6446383516952,-38.38853783292056,11.913678561547881,0.0005522236899962843,-0.003002740336605747,60.0,259.0,0.019565651193261147,13.00047492980957
37.36371083035258,126.64474276829131,-38.09587511718762,11.564517905460718,-0.0006819002095785158,-0.0026806899728267454,60.0,107.0,0.019759526476264,30.958480834960938
37.36364791778426,126.6448445714202,-37.91502401492093,11.194244045404968,-0.0011847832734098206,-0.009012408918923139,100.0,107.0,0.019180776551365852,18.416208267211914
37.36358762339588,126.64494197796417,-38.14336288002883,10.632482687525817,0.0006144059385913544,-0.004264779106880826,20.0,107.0,0.022771012037992477,9.0673189163208
37.36353024045398,126.64503422324947,-38.18888306414925,10.070043710578814,0.0018853023283486726,-0.009514814248529554,40.0,170.0,0.023129256442189217,27.780025482177734
37.36347592669775,126.64512143142238,-38.15409379579323,9.522867861049141,-0.0005024066950249601,-0.004049885813866746,80.0,170.0,0.020111845806241035,21.251436233520508
37.363424631325785,126.64520412734893,-38.013247191771185,9.007153654629157,-0.0009933956899661263,-0.008957997070511647,80.0,384.0,0.017433935776352882,29.736257553100586
37.363376370451974,126.64528218441063,-37.96586282559478,8.475317048650217,0.0008078689429070242,-0.004096684233301925,100.0,162.0,0.017799053341150284,29.67168426513672
37.36333094554473,126.6453555158697,-37.98065578796732,7.957210651444117,-0.000665255976089509,-0.0037150518551359447,60.0,191.0,0.017524877563118935,31.315542221069336
37.36328845706508,126.64542426826934,-37.99597987971289,7.4369652960241055,0.00018422594594403127,-0.004001954354405724,100.0,410.0,0.019363516941666603,27.879323959350586
37.3632488577246,126.64548843025878,-37.90694598064047,6.9307096649591395,-8.079843271438744e-05,-0.00241607492804493,40.0,180.0,0.020678482949733734,31.8140926361084
37.36321114884426,126.64554966709007,-37.8664891518864,6.828772359759047,0.0013614165471476083,5.650584157196812e-05,60.0,198.0,0.01968761906027794,32.41481018066406
37.363173456812646,126.64561079435046,-37.96189645665453,6.8503127382894125,0.0007756965498978783,0.00041645370086810835,100.0,210.0,0.016834326088428497,30.245723724365234
37.36313543157262,126.6456720489912,-38.16075475396448,6.901204985517992,-0.004204572848805502,-0.0002418720647324874,40.0,210.0,0.018537962809205055,24.07762908935547
37.36309701522643,126.64573374493065,-38.171907356871856,6.966945816169637,0.00025705220243971985,0.0007345024275797911,40.0,245.0,0.01975799724459648,34.5796012878418
37.36305902751707,126.64579461348306,-38.307458960905464,6.608506451569012,-0.0006168874424255754,-0.004196704128021137,80.0,245.0,0.020788611844182014,28.384151458740234
37.363025081971536,126.64584866923252,-38.49913431965203,5.473803495441094,-0.00020891586857332603,-0.012649529375887108,80.0,42.0,0.017405040562152863,33.250030517578125
37.36299875530572,126.645890210084,-39.721573229865385,3.971778596119761,0.0020591382450653502,-0.016151450383841272,100.0,42.0,0.019117943942546844,27.60301971435547
37.36297727523303,126.64592002415344,-46.30404801056474,3.2124268874717075,0.0027241371628860677,-0.004046171752437673,20.0,42.0,0.0183585025370121,24.181459426879883
37.36295614489649,126.64594306528357,-51.947831794098136,3.046767232585714,0.0023271483754131704,-0.00186142285539331,40.0,270.0,0.018784580752253532,31.10966682434082
37.36293452217179,126.64596310990524,-55.97706923316255,2.93700446566116,0.0012902186697128612,-0.000902981076725983,40.0,252.0,0.015899663791060448,29.563194274902344
37.36291368592645,126.6459797837868,-60.32354786863246,2.5137867011174038,0.0036798754736892085,-0.0021188124166250546,100.0,255.0,0.013505635783076286,27.216506958007812
37.36289508203096,126.64599135944152,-68.87711770921973,2.007466780520727,0.003310136826868161,-0.005700436731413806,20.0,275.0,0.014858829788863659,25.23101806640625
37.36288205013784,126.64599696659037,-73.64219652407263,1.0174880461023077,-0.0017589765461436585,-0.007897628076675395,80.0,261.0,0.01358693279325962,23.64144515991211
37.36287504650663,126.64600020785706,-69.41223648588704,0.8352063506499927,-4.881310993226932e-05,0.0016216117032324267,100.0,287.0,0.014175992459058762,22.885467529296875
37.36286712075591,126.64600506430483,-59.58049781172468,1.0873898171500158,-0.0015859704641457795,0.0012705318898249048,100.0,117.0,0.013661378994584084,22.066648483276367
37.36285857994451,126.64601338098244,-44.955761093610136,1.3214544138744297,-0.0021474391115494113,0.003210726154934364,100.0,141.0,0.01310791913419962,21.120628356933594
37.362851908151505,126.64602429175456,-29.630856780115337,0.906742928815439,-0.0019400005594984336,-0.004863506686477935,60.0,141.0,0.014409213326871395,19.839494705200195
37.362848192521355,126.64603359033184,-20.462118305209543,1.1413539556012748,-0.00032193445065625007,0.004376498337204307,80.0,214.0,0.013553297147154808,19.034923553466797
37.36284493985314,126.64604557339284,-15.594772070679866,0.9428254315231779,-0.0021191059412430427,-0.004703400848733572,100.0,239.0,0.013530373573303223,18.770957946777344
37.36284316970988,126.64605281012152,-15.12174492409929,0.37965162219216836,-0.0002628115865578152,-0.00819539962794886,100.0,260.0,0.013018966652452946,18.333581924438477
37.36284217700135,126.64605669220262,-16.342111970195603,0.4150612238821655,0.0003653035878085235,0.00018178407188402016,100.0,269.0,0.013183625414967537,17.841215133666992
37.36284093529424,126.64606129116551,-18.289301838014325,0.521709030813358,0.0004990131485778314,0.004477060558359369,100.0,287.0,0.013153684325516224,17.3599796295166
37.36283915282026,126.6460671406826,-20.626285760564627,0.45789422611006675,0.00039574968212068094,-0.002289804772709749,100.0,295.0,0.013682268559932709,16.666688919067383
37.362837533954156,126.64607230768462,-22.578011295829597,0.5311335230371605,-0.0004352385098141124,-0.0015265273843169003,100.0,308.0,0.014449513517320156,16.055274963378906
37.36283600586471,126.6460769372404,-24.235759036634363,0.33576797402860914,-0.00012834792058113043,-0.0011132262396287948,100.0,362.0,0.014589300379157066,15.622766494750977
37.3628350698161,126.64607968148957,-25.094119734743657,0.08798061789059593,0.0001672354289321227,-0.004384734588807654,100.0,407.0,0.0136524997651577,15.263304710388184
37.36283512417953,126.64607972688832,-25.103425668736136,-0.0043214136749136515,-6.511818371711358e-05,-0.0006948901313618662,100.0,442.0,0.013814721256494522,15.224910736083984
37.362835207156124,126.6460797525726,-25.10331946149128,-0.008259011632376235,-2.7180570623279135e-05,0.00037011308286121646,100.0,455.0,0.013546011410653591,15.213824272155762
37.362834700744436,126.64608132243474,-25.47655674406589,0.37938915567093706,0.0005134180056917503,0.004259061999992131,100.0,458.0,0.013894129544496536,15.138547897338867
37.36283225037905,126.64608766166599,-27.589362980619995,0.8375088150596653,0.0008241493858218939,0.003615796890491434,100.0,456.0,0.01374855451285839,14.500170707702637
37.362827695458755,126.6460981126238,-30.14695324741581,1.2333572418668632,0.00037524951614140503,0.0024140925921524578,100.0,229.0,0.013687306083738804,13.927444458007812
37.36282140066813,126.64611140001249,-32.09908369995155,1.4334191233127915,-0.0026015713285098218,-2.4797786020806426e-05,100.0,236.0,0.013609236106276512,13.34907341003418
37.36281312275427,126.64612748519633,-34.14827916911449,2.081479009399307,-4.733475376035263e-05,0.00649524850883155,100.0,239.0,0.013528017327189445,13.070968627929688
37.36279983216134,126.64615128466905,-35.5606411537386,3.055335479768587,0.002254460640796734,0.007832203015410951,80.0,267.0,0.013691863045096397,15.757505416870117
37.362780895883674,126.64618369809257,-37.39267613422146,4.0315612425940985,0.0030611891579820885,0.008040910190723565,100.0,261.0,0.012960479594767094,16.749862670898438
37.36275571249611,126.64622422015921,-38.03682697478365,5.038041021166665,-0.0007281449642841558,0.007983755136634853,100.0,61.0,0.013964920304715633,19.188310623168945
37.36272508820292,126.64627420260804,-37.444556723563565,6.0798795168035795,-0.001899968271545648,0.008532603053254435,100.0,76.0,0.013267735950648785,21.27008628845215
37.36268892637522,126.64633305482364,-37.76619948249487,7.061665347609218,-0.0029238538448133292,0.010090845830045025,100.0,91.0,0.0179926585406065,24.811792373657227
37.362647543563405,126.6464001264811,-37.965176526848296,7.873356075768811,-0.0060555229820592514,0.002670038771767078,100.0,84.0,0.017344733700156212,24.935728073120117
37.362601703800685,126.64647371367279,-38.081250319371364,8.644519457598474,0.0021129845730971358,0.0042784616719164555,100.0,113.0,0.017780210822820663,27.37653350830078
37.36255125137892,126.64655439947548,-38.07095925903178,9.589460375176207,-0.0007190581540812782,0.009782947425612058,100.0,170.0,0.0181135144084692,26.66543197631836
37.362495004228535,126.64664557606311,-37.74952664065023,10.792690113295494,-5.179007441671009e-05,0.010022347073912426,60.0,174.0,0.018745066598057747,31.84770393371582
37.36243273223579,126.64674647392121,-37.99065761247999,11.616928790638534,0.0017846693296005001,0.002582970271857606,100.0,208.0,0.020414920523762703,24.510440826416016
37.36236769912521,126.64685105768768,-37.90937270118458,11.834305066733236,0.0005018185203983985,0.0009194984836032456,60.0,252.0,0.017382632941007614,29.16161346435547
