state,x,y,car_heading,car_velocity,lateral_acc,longitudinal_acc,packet_rate,rtt,speed,car_distance
0,943.767,-664.643,-37.987101817173595,0.0,0,0,80.0,391.0,0.013527968898415565,1196.0740966796875
0,943.767,-664.643,-37.987101817173595,0.0,0,0,100.0,157.0,0.014275594614446163,41.79790496826172
0,943.767,-664.643,-37.987101817173595,0.0,0,0,100.0,340.0,0.014158743433654308,41.79790496826172
0,943.767,-664.643,-37.987101817173595,0.0,0,0,100.0,316.0,0.01431734673678875,41.79790496826172
0,943.767,-664.643,-37.987101817173595,0.0,0,0,100.0,312.0,0.01424381323158741,41.799896240234375
0,943.8685813159376,-664.7222872712879,-37.955788016826475,0.4426707923412323,0,0,100.0,317.0,0.013950050808489323,42.13161087036133
0,944.484315931035,-665.2010900099896,-37.776689463987154,1.1528128385543823,0,0,100.0,308.0,0.014213114976882935,42.61582946777344
0,945.6641848223272,-666.1112514587504,-37.51995950809595,1.86295485496521,0,0,100.0,312.0,0.014304904267191887,43.0771484375
0,947.4121323383388,-667.4476164894699,-37.29711857001624,2.573096752166748,0,0,100.0,335.0,0.014320737682282925,43.56187057495117
0,949.729059373072,-669.2089679864638,-37.21660256734226,3.2832388877868652,0,0,100.0,328.0,0.014324314892292023,44.64817810058594
0,952.608585917435,-671.398435207408,-37.308071581447535,3.9828789234161377,0,0,100.0,315.0,0.014262042008340359,45.47101593017578
0,956.0405146493285,-674.0225432050183,-37.50327082268923,4.693020820617676,0,0,100.0,362.0,0.014298205263912678,44.88843536376953
0,960.0264627631647,-677.0911748624078,-37.68618290239193,5.403162956237793,0,0,100.0,350.0,0.014171474613249302,45.64540481567383
0,964.5647528343968,-680.6064306679706,-37.81393591408872,6.11330509185791,0,0,100.0,367.0,0.014335209503769875,45.85622787475586
0,969.6592012874816,-684.5633388638271,-37.84759833044877,6.823446750640869,0,0,100.0,357.0,0.01415669173002243,46.32094192504883
0,975.2349815272684,-688.8973948846772,-37.85966072232383,7.261030673980713,0,0,100.0,338.0,0.014212850481271744,46.61220932006836
0,981.1015455606845,-693.4562693762559,-37.84258138133414,7.616048336029053,0,0,100.0,361.0,0.014333711937069893,46.85346984863281
0,987.2490266694697,-698.2322247303198,-37.8426609104052,7.971066474914551,0,0,100.0,375.0,0.014256881549954414,47.10680389404297
0,993.6770603799823,-703.2257299444407,-37.83706330588145,8.32608413696289,0,0,100.0,376.0,0.014163143001496792,47.348106384277344
0,1000.3878676743868,-708.4339239167065,-37.78041188520212,8.68110179901123,0,0,100.0,380.0,0.014297385700047016,47.601436614990234
0,1007.3831726106667,-713.8545809191324,-37.775266457567774,9.03611946105957,0,0,100.0,367.0,0.014204850420355797,49.63745880126953
0,1014.6596062307107,-719.4920439695718,-37.75090272350461,9.39113712310791,0,0,100.0,171.0,0.01415326353162527,48.564720153808594
0,1022.2178177896968,-725.3454749433171,-37.75264499328022,9.74615478515625,0,0,100.0,388.0,0.014349710196256638,50.277626037597656
0,1030.0575244404156,-731.4152385220061,-37.74065355458653,10.10117244720459,0,0,100.0,376.0,0.014165262691676617,49.04379653930664
0,1038.1796088369176,-737.7001939367216,-37.72611243886605,10.45619010925293,0,0,100.0,356.0,0.014262475073337555,50.91775894165039
0,1046.5832745191044,-744.2013698102022,-37.73325835311205,10.811208724975586,0,0,100.0,342.0,0.014200176112353802,49.57479476928711
4,1055.0821988745595,-751.1470130176748,-41.98969083449967,11.166226387023926,0,0,100.0,196.0,0.014270590618252754,49.8335075378418
4,1063.399961678203,-758.8470106914073,-42.89094097502843,11.521244049072266,0,0,100.0,409.0,0.014115511439740658,50.10494613647461
0,1072.0558749677634,-766.703219677534,-41.348983286974345,11.876261711120605,0,0,100.0,411.0,0.013978500850498676,50.364158630371094
0,1081.212737203751,-774.527590098479,-39.67418081680692,12.231279373168945,0,0,100.0,203.0,0.014291530475020409,50.63642883300781
0,1090.8361067142323,-782.3470328966062,-38.56831072188831,12.586297035217285,0,0,100.0,408.0,0.014167135581374168,50.89552688598633
0,1100.8507135373122,-790.2460566314996,-38.01190521324922,12.941314697265625,0,0,100.0,200.0,0.014139581471681595,51.167564392089844
0,1111.1966969951595,-798.297837207354,-37.806508897760814,13.296332359313965,0,0,100.0,205.0,0.014250576496124268,51.42500686645508
0,1121.8307376788227,-806.5428391768527,-37.786804026261585,13.604962348937988,0,0,100.0,206.0,0.01429077796638012,51.589622497558594
0,1132.6455602023257,-814.931175945817,-37.812993896197554,13.755717277526855,0,0,100.0,205.0,0.014307250268757343,48.92677688598633
0,1143.5405059486757,-823.3893355823409,-37.83074972509049,13.824137687683105,0,0,100.0,206.0,0.014063890092074871,52.41453170776367
0,1154.4707480126835,-831.8773639331357,-37.833086298620096,13.851810455322266,0,0,100.0,204.0,0.014135883189737797,51.746952056884766
0,1165.4168614950067,-840.3785642369437,-37.83643566852622,13.86674690246582,0,0,100.0,200.0,0.01423602644354105,51.75505828857422
0,1176.3714488152666,-848.8879975569894,-37.84148639191432,13.875576972961426,0,0,100.0,205.0,0.014142151921987534,51.76173400878906
0,1187.331375210695,-857.4019671370465,-37.84131957144933,13.880874633789062,0,0,100.0,203.0,0.014298389665782452,52.45953369140625
